x_var,detock_throughput,detock_p50,detock_p95,detock_p99,detock_lsh_p50,detock_lsh_p95,detock_lsh_p99,detock_fsh_p50,detock_fsh_p95,detock_fsh_p99,detock_mh_p50,detock_mh_p95,detock_mh_p99,detock_aborts,detock_bytes,detock_cost,janus_throughput,janus_p50,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,calvin_throughput,calvin_p50,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,slog_throughput,slog_p50,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost
0.35,10864.0,143.80219649999998,151.10434765,155.43998476,9.544242,16.445549999999994,37.22405292,11.544424,149.71107405,153.60009285,146.680565,152.3744957,158.19531109999997,0.0,153113901.41666666,0.37530173309401077,13575.0,141.511777,173.5883638,192.86841803999982,141.511777,173.5883638,192.86841803999982,,,,,,,0.0,147072301.11666667,0.291450904039288,16051.0,121.57163650000001,342.80020125,1748.5574411999944,121.57163650000001,342.80020125,1748.5574411999944,,,,,,,0.0,148042640.21666667,0.24770125252839909,10649.0,145.2283815,154.8691459,159.89873192999997,9.029413,16.2513136,27.795564080000013,11.075959,153.07601599999998,157.86408122,148.9622655,156.41101995,162.40574914999996,0.0,145548791.46666667,0.3686708450871756
0.4,10487.0,143.984074,151.28048370000002,155.52227914999992,9.353185,16.1575598,28.38760055999999,13.142801,150.003188,153.89222863999998,146.6272225,152.53473855,157.70180229000002,0.0,148691320.23333332,0.3803591498680906,13245.0,140.723835,199.60390249999995,349.3921120399999,140.723835,199.60390249999995,349.3921120399999,,,,,,,0.0,146103538.51666668,0.2972495862841324,14945.0,114.407561,866.2680502,3163.8534932000002,114.407561,866.2680502,3163.8534932000002,,,,,,,0.0,145209795.2,0.26224127828705257,10260.0,145.776461,154.92251199999998,160.07167492000002,9.070362,16.51168675,23.907033100000007,12.421658,153.3854729,158.11265546,149.111324,156.3412665,163.89785789999988,0.0,140439197.38333333,0.3726884939246264
0.45,10171.0,144.0337945,150.775328,155.23701344999995,9.0682285,15.956472699999999,31.99972201999992,21.631765,149.7918834,153.84114632,146.27161,151.84160599999998,157.47505538000001,0.0,145041692.98333332,0.38499988788385286,13763.0,140.62236,174.87377549999994,217.12117654,140.62236,174.87377549999994,217.12117654,,,,,,,0.0,152835301.5,0.29584436750708426,16010.0,116.016449,617.452562,2284.004882,116.016449,617.452562,2284.004882,,,,,,,0.0,150869034.0,0.2518663760149907,9629.0,145.982814,155.7100648,309.43589939999987,9.062681,17.933016,81.1364500600001,28.731814,154.06543355,277.2684490199977,149.0160555,157.74304955,375.62552789999995,0.0,132880686.6,0.3814117490912867
0.5,9846.0,144.08883150000003,150.9464739,155.88959316,9.1314135,15.775964899999998,30.143841219999565,138.136036,150.07276960000002,154.74467947999997,146.115715,152.024316,158.0191214400001,0.0,141336145.15,0.3901810789152956,13523.0,141.539613,176.62599024999992,299.04454420999997,141.539613,176.62599024999992,299.04454420999997,,,,,,,0.0,149284956.13333333,0.2958440525524415,14419.0,103.3532745,5204.7122182,5915.64267533,103.3532745,5204.7122182,5915.64267533,,,,,,,0.0,145664286.6,0.27243815326999093,9676.0,145.899338,153.9370931,158.50653347999997,8.702619,15.723432,35.29053940000109,139.74699349999997,152.861018,157.197559,148.3834685,155.14166335000002,160.70334266,0.0,134911950.13333333,0.38375764806393825
0.55,9568.0,144.030134,150.5761605,161.5382072599997,9.001192,16.56657654999999,44.61933008999993,141.894756,149.8007697,156.57625227000003,145.869828,151.7031982,181.2477216,0.0,137450075.78333333,0.3933948072394092,13081.0,142.518037,173.46711560000006,292.8342105600016,142.518037,173.46711560000006,292.8342105600016,,,,,,,0.0,145403103.15,0.2999053637336595,,,,,,,,,,,,,,,,,9075.0,146.366811,154.8537784,165.59443164,8.790325,15.847964099999995,28.165225159999956,143.723978,154.03584,162.00527519999983,148.7516735,156.004819,198.7825199100007,0.0,125664073.96666667,0.38879134758494027
0.6,9339.0,144.38397600000002,150.802207,155.31829866,8.823097,15.661128399999999,32.33411533999981,143.069464,150.1557172,154.25340003999997,146.0785035,151.79638775,157.91137585000007,0.0,134566016.95,0.3968647969804048,13258.0,142.398771,205.075578,244.9260926199997,142.398771,205.075578,244.9260926199997,,,,,,,0.0,147876179.78333333,0.2996321915572987,14112.0,121.656659,3037.7381975999992,3411.19311996,121.656659,3037.7381975999992,3411.19311996,,,,,,,0.0,141223653.48333332,0.2720715043698035,9132.0,146.538416,154.3996223,159.80473755999998,8.717507,15.633324099999998,27.17947083999973,144.8882675,153.73015635000002,158.62316724000001,148.65952199999998,155.51817435,163.24221498999992,0.0,127426119.4,0.3902236517739816
0.65,9104.0,143.7841415,149.804595,157.7125325,8.5108965,15.259997549999985,52.83189069000007,142.868278,149.255639,155.63368728,145.232937,150.7034373,168.75586398000078,0.0,132195528.06666666,0.4019014236965437,13794.0,142.074116,160.2965979,175.33285806000004,142.074116,160.2965979,175.33285806000004,,,,,,,0.0,154056605.5,0.2969502762070465,14581.0,109.372289,2113.1686025499957,3930.3235598500014,109.372289,2113.1686025499957,3930.3235598500014,,,,,,,0.0,145145769.56666666,0.2687000474133004,8899.0,146.721568,154.47188799999998,159.38301179999996,8.562304,15.269801599999997,29.865013680000086,145.609274,153.8653715,158.6650473,148.615896,155.45095560000001,161.65738752000004,0.0,125490962.45,0.396091611304641
0.7,8921.0,143.988702,149.732799,154.15174960000007,8.633442500000001,15.095142500000001,34.08715325,143.41128,149.40045099999998,153.57576812,145.279496,150.52138535,156.04145897,0.0,128263377.43333334,0.40133029353958816,13560.0,143.828458,167.9796084,186.32718060000008,143.828458,167.9796084,186.32718060000008,,,,,,,0.0,150995821.11666667,0.29756020813667655,15452.0,110.52823,953.0728921999987,4694.53319839996,110.52823,953.0728921999987,4694.53319839996,,,,,,,0.0,152211605.25,0.26269946317628784,7832.0,146.7012135,154.2325653,159.72843373,8.525244,15.4585335,30.917834,146.007423,153.8065939,158.92436881999998,148.41503,155.1527245,162.95640845999992,0.0,110895664.35,0.4127825953779366
0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14570.0,114.5474835,3804.6305404999985,8897.749731449998,114.5474835,3804.6305404999985,8897.749731449998,,,,,,,0.0,146761971.95,0.2711214439945093,7232.0,146.4985095,154.02787515,207.04389322000338,8.377308500000002,15.370088750000003,52.22693546000002,146.087779,153.7013778,168.66669015999994,147.997596,155.04506,288.35249920000024,0.0,102213664.2,0.4230189828539824
0.8,8477.0,143.967815,149.7528606,156.26782641,8.488899499999999,14.903990099999993,29.51495778,143.815155,149.48306865,156.21097474999996,144.9853225,150.6168576,158.49700070000014,0.0,123039280.93333334,0.4100254357280485,12641.0,144.2306125,217.29805605000007,253.6263044499999,144.2306125,217.29805605000007,253.6263044499999,,,,,,,0.0,141554424.91666666,0.3042550825356644,14830.0,112.935389,3055.4897182499985,9024.653895429996,112.935389,3055.4897182499985,9024.653895429996,,,,,,,0.0,148076389.63333333,0.2681407817037536,8072.0,146.614961,153.75266689999998,161.33192359,8.2897445,14.829701949999999,59.5132714100001,146.394181,153.3915116,161.26022333999998,147.940343,154.4750889,166.38237262000007,0.0,112776245.96666667,0.40516909307895604
0.85,8264.0,143.607617,148.71326165,163.7211108899992,8.205245,14.432537599999995,55.86942107999936,143.553221,148.598822,163.17870675,144.478503,149.3234226,176.97003930000008,0.0,121237894.08333333,0.4162340127863827,12499.0,147.7368735,213.52849255,256.4286222200001,147.7368735,213.52849255,256.4286222200001,,,,,,,0.0,139366389.55,0.30421056012481,13961.0,90.10344,289.9305421999998,7012.305145160004,90.10344,289.9305421999998,7012.305145160004,,,,,,,0.0,133758892.71666667,0.2643204537163049,8093.0,146.84855299999998,153.62223465,157.81560643,8.320478,14.638405599999995,24.917914400000072,146.823283,153.4292045,157.6295163,148.04753749999998,154.2937307,158.9633632,0.0,114872958.38333334,0.40929929169240903
0.9,7977.0,143.988242,149.29714729999998,154.13286065,8.328907,14.450847999999999,23.27810587999995,144.045362,149.1465885,154.3248027,144.78802100000001,149.89690585,155.22292663000002,0.0,117923927.75,0.42290065876896077,12864.0,147.700264,193.76466195,216.31951338,147.700264,193.76466195,216.31951338,,,,,,,0.0,145136847.41666666,0.30455044685427035,13765.0,113.8588075,770.0517235499999,6595.9173501399955,113.8588075,770.0517235499999,6595.9173501399955,,,,,,,0.0,135482057.1,0.27058780544860156,7887.0,147.0745355,154.22285495,158.90179972000004,8.562154,15.280731800000002,29.6733953599999,147.18894,154.1558067,158.98539052,148.17574,154.93147399999998,159.61446549999997,0.0,112387149.28333333,0.4136861906512827
0.95,7881.0,144.0691365,148.94336374999997,153.41027244,8.398328500000002,14.538333599999998,45.15957673000016,144.191942,148.8976784,153.59648316,144.778568,149.433205,155.01027820000002,0.0,116625102.38333334,0.42475600148035364,12666.0,146.74726,206.77220940000004,303.97387633999784,146.74726,206.77220940000004,303.97387633999784,,,,,,,0.0,142687636.33333334,0.3054439228380441,14353.0,114.4125145,1528.2121960499865,6532.622628689993,114.4125145,1528.2121960499865,6532.622628689993,,,,,,,0.0,141747921.26666668,0.26823370900392485,7718.0,147.2424825,153.98643024999998,158.52905867,8.4673455,15.083863399999997,31.047270859999678,147.458737,153.9365795,158.35313649999998,148.19259,154.641435,159.854416,0.0,110340094.9,0.4174399971495207
1.0,7744.0,144.1331045,149.06457890000001,153.01876593000003,8.281963999999999,14.3770935,26.929669150000038,144.33412900000002,148.988434,153.12423725,144.8077965,149.564203,153.92464496,0.0,114756722.53333333,0.42744504786501386,12946.0,146.698957,192.21919039999997,221.45170012000005,146.698957,192.21919039999997,221.45170012000005,,,,,,,0.0,145005828.56666666,0.3024190152428034,14468.0,104.0487785,532.6311455,4214.698685250001,104.0487785,532.6311455,4214.698685250001,,,,,,,0.0,138183975.45,0.26117497297484105,7560.0,147.440942,154.30270584999997,159.86043358000003,8.3775665,14.776122899999999,42.32500738000056,147.81526,154.27453419999998,160.06795301999998,148.261542,154.9455246,160.99886324,0.0,108064514.31666666,0.42014421776895944
